,business_id,name,latitude,longitude,cluster
18732,I4oIATEn3kpwkFVoLTkkQg,Sergio's Tacos,28.5533525,-80.849208,8
18733,4bOwNP9ML8hQ2aXR5hLT6g,Nam Phuong,33.8611606,-84.3076044,6
18734,shCTefJdU91nqmDYdZYajw,Dolce Vita Bistro,45.4973566,-122.6701174,8
18735,NOi0w33fTGghQvF32lrA8w,Pizza Day,30.394146,-97.743115,9
18736,Uav2xHxqZZxy4eblNB--PA,Fukumoto Sushi & Yakitori,30.2647051303,-97.7316953534,3
18737,sLLl5YkZuMxc0V9UwJ-R5g,Taco Bell,28.455884,-81.399314,7
18738,s4KH8nlUIJh05Izd_69qDw,Chipotle Mexican Grill,40.10891797,-82.9257760196,9
18739,Qyu1pvFSUghTe98Zm2ZwSg,Hungry Howie's Pizza & Subs,28.6007473,-81.3216215,0
18740,O_fKezhbt0s4D_DLm16zqA,Venice Pizza & Pasta,28.6579714472,-81.3389190309,4
18741,tYND6ExxY8334X28QxO-NA,The Tao of Tea,45.5162077,-122.6288563,0
18742,OiebqYSgMYtMDXm_5kS20g,Shanghai Gate,42.3500749,-71.130372,6
18743,S-UWZyPHIuCYStsETyqRNg,Subway,30.4385910562,-97.6962073193,9
18744,uK3hclf6oje7rRAbUhPCLg,Sushi Junai,30.2790315,-97.7416332,6
18745,4WfG6icxcCM7mHzQT5WmPQ,Donatos Pizza,28.5994494,-81.2879916,7
18746,5OVkobBIy0HyayWjh4LnUg,Minato Japanese Restaurant,33.884382,-84.4753006,6
18747,C2GNAAomM8hqZz45PilQ1g,The Barnacle Restaurant,42.506941499999996,-70.844396,5
18748,oagLlpqz3ToDY7-qS5x21Q,T-Rex Cafe,28.3710728953,-81.5166355669,6
18749,vTpWN7GpDJHQaoiZ3G-3Gw,The Rock Wood Fired Pizza,45.6191484137,-122.6456597789,5
18750,c8tULuz2steCR-9BsYkIxw,Blue Fin Sushi,45.50942,-122.684817,1
18751,sb5XZaNaZbTOqfwMaR0cVQ,Gather,33.7461046252,-84.3709766865,5
18752,ZVu5B89EnBLvdk18wKydjg,BurgerFi Orlando - Lake Nona,28.376723,-81.244944,7
18753,UvMqg90fkrtW9YI6v01bBA,Flames Restaurant,42.2852211,-71.0933014,9
18754,LGuFqtvK_5SYZtrM0lIXrg,J.P. Licks,42.3470193,-71.0887018,1
18755,gVmVqKTkgfFqXDg53t_nVQ,Bar à vin 1855,42.349628,-71.0832273,8
18756,5PbImb6dANokzsnklKwO9g,Pizza Garden New Westminster,49.200825,-122.914068,1
18757,CsQZSsS2w12VbvdigwnqEg,Pizzicato Pizza - Forest Heights,45.5373983037,-122.7798204476,9
18758,WBGGwHNHRDGUzTtrO-sG9w,Jacqueline,45.5035147,-122.6448143,3
18759,yK1_vtDYIt5D1ceHlVlw1A,Winthrop House of Pizza,42.3824242,-70.9807316,7
18760,8BUt8TPUoT9ShBDDVdU6Uw,Newtowne Grille,42.3897728,-71.1203033,3
18761,8Qz9VZAy32E--x89Xm0VEw,Pharmacy,28.4503209,-81.4950026,3
18762,fh2hQUsTU5nghb2LyFfOEg,Rama Thai Restaurant,45.487862,-122.808984,6
18763,xWyuz6-7X33QQg1OtKPFKg,Cafeteria La Reina,42.3760892,-71.0361064,8
18764,y1PZ02-LcfHK4jI_3uChtA,Thai Corner,28.75318,-81.357453,9
18765,rCyFqmu5CLom1YpvsbdV9Q,Panera Bread,42.48472,-71.1869,8
18766,YNCDdFr-5MF4PXfQ61bo0A,Babylon Café,49.2794811,-123.1240303,1
18767,RwtYEWrcSOiCouIytzhqbA,New England Soup Factory,42.5206476,-70.8957551,1
18768,C-rXzCMOFKlt41umytI-Rw,Happy Market & Spirits,42.3055895,-71.1145422,7
18769,l6-lC8iu_z0ntUbhmavOnA,Jack in the Box,30.1933635618,-97.7783674,8
18770,7abRX5A1I7BVqlTmwD55wA,Balboa,39.9845297,-83.0444689845,5
18771,cq58hTPKAs03dPmPPIKVQQ,Kachka,45.5157371,-122.6545572,3
18772,_61159CPtN-rFeDxmxLd0g,Golden Corral Buffet & Grill,30.409356,-97.677151,9
18773,OG7BPTx_aGTFlNk-ALG0SQ,Bertucci's Italian Restaurant,42.2848195,-71.2361449,6
18774,tKWfHXdB5gTkZTLJbSkUXw,Raging Burrito & Taco,33.7743606,-84.295414,5
18775,qWCJlUnkAE8QogZou0-W4w,Sweet Tomatoes Pizza,42.3495615,-71.2255406,1
18776,1CKIxGufHt0djyVV8K2V_w,Ice Cream Renaissance,45.6365517792,-122.6712694573,7
18777,WPNgShkCUojwbuEcn-kzgA,Citrus Club,28.5392573,-81.3779944,3
18778,0dYhHf_5o9b8MGcnz016tA,Dicara's Deli,42.5557637,-71.1053288,9
18779,uU-ARzEwT36zZUe7J_YNRw,Muffin House Cafe,42.3141,-71.3600077,8
18780,U2oZTbi6KKrHE-gkTEfBXQ,H & M Restaurant,28.7929944,-81.2734557,2
18781,UPtndx3jFSyhz7KpBbv8XQ,Avenue Kitchen + Bar,42.3993128529,-71.1113844757,3
18782,VZVPXWXpeKCqzVJepzhjmg,Il Massimo Ristorante,42.2317615,-71.1793338,3
18783,Whp4YJcGNwfVC2gNTC0KuQ,Taco Bell,40.1401505441,-82.9809561988,0
18784,3TMGxPOGTV5lPtpiSHzz2g,Pekoe Tea Lounge,49.2635289,-123.1239989,7
18785,yDVZCRO8zpweQb5hG_XSNA,The Whole Bowl,45.5489112,-122.6678014,8
18786,RFdWKiVVGLHRZJcQt-IMZw,Dia's Market,30.337601684,-97.7205597011,8
18787,zK-abjGUTDyxVazml2XEKg,Which Wich,30.2657291,-97.7461582,1
18788,HgV9w6HUulS2g7cDP1Vxvw,Friendly's,42.1697954,-70.9556453,8
18789,m9yhPF6vQic1OVweNNDxvA,Burger King,42.2477316,-71.0042509,8
18790,2VJ91McOlLP_d_pSOEv_nQ,Alamo Drafthouse Cinema Ritz,30.2674455,-97.7395692,3
18791,97Wh0Xn6jHk2yKGAnSf4qw,China Wok,33.8944375045,-84.3302711111,9
18792,2ZZ-_nSKBkKrww0TrEq2Kw,The Brewtorium Brewery & Kitchen,30.3258884311,-97.7175339123,9
18793,Eh6w3R__pcF5fJFW6Hn-iA,El Potro,28.494232,-81.4612224,6
18794,bpJ9rMkftTOXbYwtBjcj2w,Little Mania,42.419669,-71.044569,0
18795,gGAm0SuTbolNV915OUWeNg,Taqueria Don Sige,33.6222269,-84.3527467,4
18796,LMJMD-ShYOsbysBBykqqwQ,Bruegger's Bagels,42.296439,-71.15701,8
18797,GVmcKu-F13wf1r-UX5rVGg,Wendy's,42.5698874,-71.1098047,9
18798,Ahe9JZId_xG8JPlXBiykGA,Village Cafe,42.3527843,-71.2030088,2
18799,EKT0JIUdhbfjeVaEKssaTA,Waffle House,33.760199,-84.39174,2
18800,GXj7PByEUvD5xb4Zv9pj9A,Burger King,40.1043776,-83.160587,0
18801,XjC5H-uKRrsctioXxuCMQQ,Torchys Tacos,30.2937099822,-97.7417280526,9
18802,MKY9gfbTIlrKE0uiEr0leA,Kitcho Izakaya,49.1787496,-123.1358621,6
18803,yHLNNseBMmHiWI1EtjZFaw,North 26 Restaurant and Bar,42.360844,-71.056026,3
18804,ack9Y4mNoBF99h-lAhNiAQ,Henri's Bakery & Café,33.926691,-84.378165,9
18805,kI2v3E9HZWP5hfFlvoKpRg,Giovanni's Italian Restaurant & Pizzeria,28.5116377,-81.269871,6
18806,Gp2jZvVyeftT25llA60_xQ,Pho Vinh,28.5525406742,-81.3476880254,6
18807,eWghaE-97gjo6XXFm-2eRg,Takahashi Restaurant,45.4894604,-122.5565751,6
18808,fpe5juc0qLOKzNsucZmq9w,Burritos Pizza & Grill,42.414324,-71.049085,8
18809,UTlOlcXs2MhddloWS-J2bQ,Taco Bell,33.772769,-84.372893,9
18810,TguWUsUHx4dSiFd4K4Pw-w,George's Linworth Diner,40.0896281639,-83.050527,8
18811,xLKE3mpDl310Vag2P72XIw,Babylon Café,49.2876782,-123.1410182,1
18812,17lU7tX9Gu9R0F_HNUjiKA,Posse East,30.291388,-97.7346471,5
18813,5u5xB2Eh8SKgiRXZdJHibg,Ming's Seafood Restaurant,42.426656,-71.067841,6
18814,MrOVspgLMgGQILeCwKJgXg,IHOP,33.79874,-84.222,2
18815,45vfiLuU8gWemnSdedp4Dg,ThunderCloud Subs,30.278107,-97.7720394,9
18816,Y6YtAXCglKWQB9ghwmzWkw,SOFRA Bakery & Cafe,42.374936,-71.150448,2
18817,-6obgh8LkS9L0Ww1zHdTNg,Galloway's Sandwich Shop,30.2740189,-97.7194151,8
18818,KlZAG6XPK0GFLAZHkuUPNA,Wawa,28.604943,-81.365896,8
18819,xmieo5EN9GQsGKSOi7aUXQ,Neponset Cafe,42.2864450258,-71.0438522324,8
18820,QNIUcuoO3cTh98ztUvmT5Q,Johnson's Real Ice Cream,39.9572283,-82.9258272,0
18821,UI8tX_Rq9u04w4dKOakREQ,Taqueria Tsunami,33.7463115,-84.3578986,0
18822,eXgbvu9sKEJGy5uhwglcHw,Jiang Nan,42.375901,-71.248303,8
18823,uBXCk3OI-BYXJWIMKzYtSQ,Panini Pizzeria - Danvers,42.565921,-70.9354994,1
18824,hFXcr8iQDDDiJwbsaLIA4g,Smokey Bones Bar & Fire Grill,28.5510859,-81.2033076224,5
18825,kpNfeWY6phS2YRVzQSevZg,Donatos Pizza,40.0294309,-83.161518,0
18826,OVv8jvYTUAFm8OxIuP4vmw,Vivo Italian Kitchen,28.472988,-81.465543,6
18827,Un0ghAC4a201kyPMpmFIsg,Chopt Creative Salad Co.,33.7983233773,-84.3710317275,4
18828,dzc19GFE-JLAa4U__1ugCQ,Rusty Bucket Restaurant & Tavern,40.0328181,-83.1319105,5
18829,PNu1tZEHzphfTQ8cWZEq8g,Subway,30.3929529,-97.7066903,7
18830,NfCytIzEsL0Tt_Sqw6W6Dw,Luke's Lobster Seaport,42.3531093791,-71.0462728939,1
18831,PmNsphzqDHUS6Qbee1UtdA,Sbarro,40.0365050706,-83.0173904336,7
18832,ipHZolIDzXIKfElqrzTTMQ,Cherry's Food House,49.177903,-123.127564,4
18833,XxVN71sqkku9ciob7HM3mw,Hard Rock Cafe,28.47374,-81.46756,5
18834,X5Esday1Wyl8EUrRL0c0zg,Yuji's From Japan,49.2678978,-123.1857435,6
18835,jBCfnKtyoM2O9vRUxU1OHw,Papa Murphy's,30.174857,-97.824144,7
18836,tCv7Cel4wK-wclT2YcnEzw,Buffalo China,33.7414126,-84.3494782,8
18837,n3qGJmszol--_R6xzHcK1Q,Nao Sushi,49.2182508,-122.9585048,6
18838,Sgdho9zSgbu-_8Gj0Do62Q,Ta Bom Korean Cuisine,49.2486992,-122.8639442,1
18839,hQxTB9uYO9sna5B2y3ySzg,Melt Gelato & Crepe Cafe,42.3010393,-71.3836942,8
18840,7u3qOqwwgCjLGIYdrJ_FjA,Kelly O'Bryan's & Carlos O'Bryan's Pub,49.2008057,-122.9117007,5
18841,Lm4sJIDmO3C59oNOFu1S5w,Yamato Restaurant,42.340507,-71.152069,6
18842,jyrxNowhcP-2p9Zp_Wa6Tw,Wings & BBQ,33.8956904,-84.4799121,9
18843,p7zGGEvCs4EbmNvD-SoYbg,Pollo Royal,42.4584777,-70.9598463,0
18844,NwzNAoxSKbZksKgsZDeYiA,Beachmont Roast Beef,42.3977552,-70.9927208,9
18845,6yrjZhxhE-XmSutZKXeV0g,The Village Manor,42.2308202,-71.141672,6
18846,x66pkbGkkJipJJ3PEl__gA,Elmer's Restaurant,45.527614,-122.838899,2
18847,MW3cYcn6GdPc20W-kFs8oQ,Land Of Pizza,42.3359729,-71.0469397,0
18848,ogVIGuG32-tT1TY-w6veRA,Donair Land,49.2384585,-123.032642,1
18849,eTgjg_B5TZstYo0dwelM8g,Hush Hush Cafe,45.416131,-122.7422676,9
18850,0wpsqmrtKbn56h3FGr0UCg,Ava's Taste Of The Caribbean,39.9902777,-82.9868629,8
18851,1C1hDc0WXh9aXOkUY7jPcQ,Mi Viejo San Juan,28.5682411,-81.2911521,9
18852,wy1qyf2Sj1MFNQ2KakaDoQ,R&B's Steak and Fries,30.253375,-97.712903,7
18853,hPP8jvrlRT9vcWfp7qmqxw,Boston Pizza,49.2818577,-123.1234686,4
18854,pOcPtAybrzdF2n4XF8PIsw,Victorio's Restaurant,28.6732032735,-81.4502907917,9
18855,9dDox8y6HogwzfCIkMdMKA,The Soup Peddler,30.276757,-97.7519752,8
18856,EpynNoPJa-F9arh_31W4aQ,Paitong Thai Cuisine,45.5262812,-122.5813061,6
18857,VIHsQBf_T7oR61mi5opW4g,The Original Tremont Tearoom,42.3572912812,-71.0612010956,7
18858,CNJHJdrNwiupX8pk3vXH3Q,Lucky Boston Chinese Restaurant,42.315067,-71.098778,0
18859,R1GuRhACdqEilV6iABCK_w,Flyrite Chicken,30.3407747,-97.7382365,9
18860,ldmkr29Tix1w80ya2kJ8vg,Johnny Carino's,30.416807,-97.671842,6
18861,Mb3xnj6EK4SlqLWISVkFIw,Kyoto Sushi & Grill,28.655175,-81.2114968,8
18862,AhhY8VzZAcbpmu8ZqrlsVQ,Lardo,45.512166,-122.653066,6
18863,4MClvr12OXBNvGu8h1yGpA,Sarma,42.3881803,-71.0955453,3
18864,8VdgA0OXG39C4nqc_CiEGQ,Ataj Indian Restaurant,28.3343812059,-81.5331736032,6
18865,1ZC2ocCXnk_9msvkAJ69Kg,One More Thai,49.1333200178,-122.8898164909,6
18866,RsnTjQQ7cigG0bh-oI8sEg,McDonald's,28.500745,-81.718376,8
18867,4Kje20VdjYxEiN1KPwSqRA,Kami Strawberry Hill Japanese Restaurant,49.1364302,-122.8890865,6
18868,QD8XvX0r0fThjNilPJ8r1Q,Tatoheads Food Truck,39.9402572,-82.9743495,8
18869,qFFf_lhNr4CxMqE23FYO5w,Elephants Catering and Events,45.511281,-122.658959,7
18870,86w8qN8zIRqimOuaSYKEYA,Yoshi’s Sushi,45.4669579,-122.713535,8
18871,C6p07gi6VWhb2bSSdhWeRw,Vista Spring Cafe,45.5093385,-122.6987915,6
18872,dr53BmsQXqhPcK4hndOtSQ,August Moon,45.512391,-122.676971,1
18873,ybaRSr07kctF3zlMKZ7uBA,Cracker Barrel Old Country Store,39.978057,-83.14581,2
18874,JuGx-NUg1nVZsJ1MMkrmCw,Hooters,28.3478011,-81.6146378,4
18875,DMh7G_c0BA0ZF20m5G2eMg,The Corner Pub,33.7732744,-84.2856253,5
18876,mn-gSw2Gq74Rhas18Igs7w,Pizza At Pointe Orlando,28.432382,-81.4710551,8
18877,IeWSMJJ90F4YMNb8YUqF8g,Red Burrito,49.3218356,-123.0725998,0
18878,BOFD5UmhHvCn_XH3_Gm6ng,Disney Springs,28.370971,-81.519392,5
18879,-pu1QGWFljkTl7orQxvXWQ,Bytes At University Park,42.3609187,-71.1012956,1
18880,0ntxHwXZiJR1akuHFhBLwQ,Gator's Dockside,28.6695869844,-81.4541361033,6
18881,6fyO3NxbqTVoSYjmcjNCFA,Urban,30.3995390629,-97.7246758522,3
18882,PwwwyfwC4Jq3AoXFVwQokg,Mekha Restaurant,45.5467579,-122.5924443,6
18883,73cop1Y6jlUfuBCWCblthQ,Express Pizza N Grill,42.2295362,-70.9437086,8
18884,sCIgszfOQ2FgLf8B2z-FnQ,Camden Food,42.3674178999,-71.0169238251,7
18885,iDTsUhgV9CTHTj1OwiyaUw,Lo Mejor Del Mundo Cuban Cafe,28.655938,-81.339385,8
18886,dE-h6i37WwbILpwno__Alw,Old Cuban Cafe,28.569742,-81.286663,2
18887,uHTGiohgLquL1dc5Elrdbg,Freshii,40.0807273,-82.813418,8
18888,RmpTPgBvboX-OraR2bNCIw,DoubleDave's Pizzaworks,30.1626431354,-97.79112284,9
18889,PWlm_xOi2fkDlKM17LcRUQ,Dumpling Kingdom,42.3520284,-71.132065,6
18890,cyMWzjwJz0pUKn75qcTRKg,The Pizza Connection Plus,42.2710104,-71.0302553,1
18891,uR44pe0NmXYJ1bvvO6kUHw,Joann’s Fine Foods,30.2516309,-97.7491822,3
18892,Un89fp0NGD4sZuW7gPwTug,Wing Snob,40.1162109,-83.0895677581,0
18893,8xif1abapUVRWhhLYaqB8g,sweetgreen,42.318760527,-71.1758601665,9
18894,UUNun3eB8nSxbE3MlyGr8A,McDonald's,42.4041618495,-71.0355440481,0
18895,LNgTuzvJerWWZk5PUrs5eg,Rusty Bucket Restaurant & Tavern,40.0189989821,-82.8668865267,5
18896,OcsJS0iiOxjGPAloeWZwNg,Twistee Treat - Curry Ford,28.5239914833,-81.328916524,8
18897,MPmPo9vike8PG1Wo8uXi0g,The Thirsty Scholar Pub,42.3763161,-71.104234,5
18898,W6zIhl4smIR865nzIqWhUA,Ricky's All Day Grill,49.1650337,-122.8006456,8
18899,R5lZv6sfLOHJESP2CccNqw,Cane Rosso,30.232566,-97.811206,6
18900,uBUMnt47DwXqsWyMw_9PuA,Cafe Paprika,42.191543,-71.202213,1
18901,xsdIhHihgm29W1xDOVcjxw,CoreLife Eatery,40.1417562773,-82.9892328337,2
18902,0qSGZOwwZJvzlesmn7Mhzw,Carbonara Trattoria,33.948223531400004,-84.3336862398,5
18903,zQA9aMDHa-uIs7QXP6M8Qw,La Chatelaine,40.0074313,-83.0516595,2
18904,pMYQEJtZD65_zl7Ex2lwnw,Gold Garden Restaurant,45.5105917,-122.5373446,6
18905,ugj-fKzqTuTYjTDfGhOakw,Orto Artisan Pasta,49.3231065042,-123.1019105084,3
18906,lyVOKvKt932BdhkjMvNPHQ,McDonald's,42.3502325405,-71.0555315763,8
18907,jQPML07vnQIxxEs29LG7qg,Bubba Gump Shrimp,28.4732913,-81.4646536,6
18908,rokEewBwDgfR7WOIhGzD6g,Bombay Café,28.4692694,-81.3955491,6
18909,6GNwUSsmbQDug0QUfFGTjQ,Hu Tieu My Tho,30.3781306214,-97.687683776,0
18910,GYCyx40y1g7-XJl7ULLG9Q,Il Mulino New York Trattoria,28.3647739395,-81.5588582307,3
18911,lgyGD5psFTEWqh7twzBsbQ,Stacked Sandwich Shop,45.5111913,-122.6630778,5
18912,HmslQtrdkudv1V01AenkLg,Top of Vancouver Revolving Restaurant,49.2846966,-123.1119349,3
18913,V_79WoMIjev8LFMueFJudw,The Tam,42.3515171507,-71.0646311837,0
18914,Xr0mkIVVOOLoVVdEg0V7dw,Shiro Sushi Teriyaki,45.4802944,-122.6726104,8
18915,nwGPWsmmxwOZxl5Q_qGGng,Firehouse Subs,28.597263,-81.211344,8
18916,3lEa3NpvrhxU7yYtx1MuLQ,Oven and Shaker,45.5249614,-122.6827132,3
18917,SFM3Q4X778GYzRxpmdL-Ww,Topgolf,28.435964,-81.4635345,5
18918,iEco75SBOG6qb3GRnJh_Cg,Tatte Bakery & Cafe,42.3519865,-71.0428124,8
18919,z6abk7d2vUfZcWikD0O49w,Pollo Tropical,28.4667441,-81.311166,9
18920,YXgUZ6VUGvRVnJWuKVby7g,Famoso Neapolitan Pizzeria,49.1886537546,-122.8021314765,6
18921,Qvmh7oOiv5h05TYpM4VGUA,Domino's Pizza,42.4161077,-71.1545214,0
18922,ep8FZV14eRfpl6rNeM3-6Q,New York Sandwich Shop,33.7388746,-84.4179271,0
18923,Z6P-iiwcqYimrV-_oszpQg,Hilton Portland Downtown,45.5173584,-122.6797302,8
18924,W6nrjSNsDV2BKGGR3j_Dgg,Lanta Asian Cuisine,42.3575511844,-71.0539480303,8
18925,x5wN1s-MbdLa9Ge5s6k2xg,Loop Gyros,28.3414029596,-81.4158510688,9
18926,aThdS2yTW_cag6Cj7Ki4cw,The Venetian Chop House,28.3581909872,-81.4933955669,3
18927,J0n9-W7s4tbPlcI1Rq1wfg,Starbucks,39.992531,-83.025331,7
18928,7Fct7V529Ee6ZktusQJCmA,ChongQing Restaurant,49.1527842,-122.8899118,6
18929,XXEhaKrcgD4YcK9Q9rq8ww,Afghan Chopan Restaurant,49.1654853821,-123.1363296509,9
18930,9godQJxdPgV4zP7X9opJBg,Applebee's Grill + Bar,28.914608,-81.293111,5
18931,9SxDVXytnCMkWPP-w_ZvWQ,Jim and Patty's Coffee,45.5296996,-122.697844,2
18932,PV3cJUqLNI6mGQfa3CAJWQ,Patika,30.2475078504,-97.7726222947,5
18933,szgqbezVh4NdtVnW8_y16w,"MOOYAH Burgers, Fries & Shakes",28.4487923,-81.4717529,7
18934,Nty3Baa5NHtR6DM1Qn4mUg,Wendy's,33.81049,-84.3668419,8
18935,jWzrcEEGxFZ7Djd4e4ytog,El Rocio,33.6769489,-84.4415336,8
18936,xb1U4bs9h_ibkmnCBtOhAQ,Donatos Pizza,40.0652782,-83.0874298,8
18937,WS_3VW9O2CmJMzlI4uxJrA,Manuel's Tavern,33.7708173,-84.3526081,5
18938,mnBR0ysnbbiqgJZrmhMqdA,Cafe Intermezzo,33.6406546002,-84.4355723262,2
18939,BJxaL1DObwJd_LejyLpZJA,Round-Up Cafe,49.1926051,-122.8457319,0
18940,--bbZa1KPYSmW0X4o3TUQw,Sorella,49.2553899,-123.1154414,3
18941,ENEhq4bYOcRlWcTdcqNxVQ,Pearl Restaurant and Lounge,33.7478554,-84.4017743,5
18942,DkhLETFI7Z49Kbsa6E1icA,Hojoko Boston,42.3451899451,-71.0969520423,5
18943,Hlq2MDOZu3O3e9M-3DRBBg,Potbelly Sandwich Shop,42.220436,-71.030631,9
18944,khZV7PVxjkmk9nSak9-U1g,McDonald's,28.4074561516,-81.4503223,8
18945,mmLd3G76ge0uPFm9EjFcLg,China Jade,40.090213,-82.991416,9
18946,0-Mz9t4UnoKiR4dnR6yd6Q,The Border Mexican Restaurant,33.8901452196,-84.4749192181,6
18947,KA1CbIPgQCDExS0dd4bffw,Fiorella's Express,42.3505235361,-71.1683287795,1
18948,9GR441LoMu-Ib-Efvy9T8w,Kreyol Korner Caribbean Cuisine,30.3255352,-97.7271464,1
18949,zqTs9JzDgzwzQ4-AmBS81A,Family Baking,33.8907921,-84.2998541,7
18950,-xoNaQQz6nh3QfRx98ddHA,Rockmill Tavern,39.9513256,-83.0008432,5
18951,xigF_jG-Jo-ACa1ZqVYBbA,Bamboo Garden,30.2257320114,-97.7711069423,9
18952,zWPEVx6Da-fixuYXDBMstQ,Potato Champion,45.5124342,-122.6533936,1
18953,g9WfFL1HNx2swwVnqpA1aQ,The Athletic Club of Columbus,39.9629444285,-82.9969415742,0
18954,glluqf9RsBrWJrQp3MjHLA,Baraka,42.3840796,-71.1198549,6
18955,_jSauhLdsK1qdFt-uPyuKg,White Spot,49.2663969,-123.0139369,6
18956,ESywyhlkKSY9zbIsDEsz1w,Hae Rim,45.488485,-122.797605,6
18957,7p6_n11oJ0a3dGf4JmSboA,Izakaya Kichinto,45.5408027,-122.6639445,6
18958,3gYruqSQnMtCmF2DiXcEOQ,Vespaio Ristorante,30.24735,-97.75074,3
18959,18aIKschS0rNDNr0sXWtww,Davie Dosa Company,49.282163,-123.133735,6
18960,i9KnzE5hjzxX9Z3fcWdjqg,Fukuryu Ramen,40.007627,-83.053266,1
18961,OKQ7RJS8wjUE_-pyYgVWKA,Little Caesars Pizza,30.2339879,-97.7208444,7
18962,zlf7nPHsALbps7TKsxty8A,Yu Ki BBQ Kitchen ,49.2256543,-123.0543547,6
18963,He2KYtXXfaIR0nkCXH5xiQ,Loro,30.2477899,-97.771277,5
18964,54Flq7X4Ugfj02_IzIoIKw,Tresca,42.3629794,-71.0549807,3
18965,BAJnBN9qkz3QkG16P0uPGA,Taco Bell,30.3890300054,-97.6506704859,8
18966,Yx3EDF-7TGt8M0OtwpoQ5A,Italian Tomato,49.2800566629,-123.1301401556,7
18967,zazZHAJmKaRWlFw2HLbBaQ,Wendy's,45.5340876,-122.477781,0
18968,m0b79jiAXpcvJXyZlu82UA,Orfano,42.3436005155,-71.1014881169,3
18969,TfoWDCg4eKJ0iKZh2d1Edg,Christinas JG. Pizza,42.5770386,-70.9581977,7
18970,pMb6rcBT6jAYazioNIiwjQ,Sweet Hut Bakery & Cafe,33.846327288,-84.3620194495,8
18971,8BrcB3JT6UlW-RGsFdQIMA,Anthony's Pizzeria & Italian Restaurant,28.6446005673,-81.4119345222,9
18972,Llst7m8NRHq-RN1hzeqbXA,Taco Bell,28.7557267082,-81.3437108951,8
18973,nO3JHm05R9KYNEZ7aIPSGw,Tacos y Pupusas Los Ramos,30.236197987,-97.7279853076,4
18974,TENauO-ZVCg8VQitCOrsxg,Papa John's Pizza,28.391891,-81.504371,9
18975,SRCpBVqcqoMdyJcJ8qJd8A,Oscar's,42.247902,-71.173413,5
18976,Deu6u-xZubA8vdyzw-D6ng,H E B Plus,30.0164873806,-97.8614832,7
18977,Hk8RM_V6ko-4xaK3_XSRNw,Domino's Pizza,40.092826,-82.924588,7
18978,A7WchnvKgnLgFgc7ZaPUKg,Delany's Coffee,49.3362109031,-123.0387553999,0
18979,JirNLHe7i2Q8ATWTpC4m1g,HUMBL,28.478646,-81.582219,7
18980,2Rh8bCH0gAxYBweXIBLxmQ,Friendly Confines,28.603320692,-81.3091948526,5
18981,mWglw0wqNq275QA3GXjc_g,Bep Bui,42.3050306973,-71.0575526208,7
18982,_CoWjgiVgujxGxJF4D-BUQ,Atlanta Wine School,33.922056,-84.315618,0
18983,6bKsA2HTbjeVIpSo3gv_-Q,Panera Bread,42.5566558,-71.1790464,7
18984,Sh7BBAHsDkNKIv91xLetgg,First Watch,33.949844,-84.335266,2
18985,eTO0WZcgyOkg1u6vZrPhzw,Waves Coffee House,49.280907,-123.0112248,8
18986,IEKgPTDM7Lf2Bv1vRo7hHQ,Saltgrass Steak House,28.4434814,-81.470912,5
18987,CfXB2vQ0_wLzwhVUpkj-XA,Burrito Factory,30.2833507,-97.7415642,9
18988,OQby_QUQoHlnL-ZUelMpig,Donatos Pizza,40.118111,-83.065901,0
18989,O3tFGg1S7NG93XaXLNY0YQ,Robo Taco,45.5173515652,-122.6594012082,1
18990,2_vQx_n_9zoiUGXyshCAiA,Jeni's Splendid Ice Creams at the Commons,39.9579492816,-82.9983568418,7
18991,d8ohqCaLAbF9qPN3d93JJQ,Sushi Dragon,49.2630952,-123.1182667,1
18992,UbL2pQZv2LYGTQQsSKQP5Q,Blue Heron Restaurant,28.5235895,-80.8644132,3
18993,qa2FAplF2AHpGKNbq2ea3w,Master Wok,42.220667,-71.025552,8
18994,-zYenEsSHXt8XfAy8lnAjg,Mega Sushi,49.1266885824,-123.1906573745,6
18995,ti_WLE94bTyqK3RqG4SGXg,Ga Hyang Ru,49.3191106,-123.0727015,8
18996,dQ4elaeRxCwkJC3YveGykQ,SideBar & Grille,42.3461179601,-71.0836956705,8
18997,pyY0FDxwMInA8mejgYTAAQ,Baby Greens,30.3522942,-97.7222151,1
18998,j6PJEamZViym5thvza7QOg,Hi-Rise Bread Company,42.3825033214,-71.1313591508,2
18999,ORwG8LQQRdL2g1zAMfV6uQ,McDonald's,42.3737084219,-71.0828887709,8
19000,eqL7CI38Yzech6BcazzJQw,LongHorn Steakhouse,33.8810664048,-84.4601652341,6
19001,EkUArSC-WXrZYjER8ZOSUQ,Starbucks,42.287273,-71.152667,0
19002,tTzVRy24H-GFERKOl4OlJA,Zephyr On the Charles,42.354247,-71.105386,3
19003,SKt8aPGeujPVzcHZewwGJg,Enzo's Caffe Italiano,45.5591577,-122.6392535,5
19004,f6uYonVcSPCiWTVAVWzeXw,Brighton Cafe,42.34403,-71.143156,2
19005,356f-TbYJYN-shut-F1r_w,Chilacates Mexican Street Food,42.3430308,-71.0694272,8
19006,UP_fsqN5EnA-9bkjcjo9Rw,KFC,28.4868232627,-81.45814,7
19007,Ztd3nF1CcSiid21Io_MPRw,La Fuente Bar & Restaurant,28.303526,-81.392765,0
19008,WsYQF28GdiStUJuLSecIaA,Spoke Wine Bar,42.3988663296,-71.1242484911,3
